CMPLNT_FR_DT,Day_Name,Month,Day,Year,Season,GeoCell,BORO_NM,count_cmplnt,PRCP,SNOW,Population,PC_INCOME,Hm_Sls_Price_Range
6/28/2014,Saturday,June,28.0,2014.0,Summer,34.0,BROOKLYN,1,0.0,0.0,"2,552,911",41399,High
6/28/2014,Saturday,June,28.0,2014.0,Summer,35.0,BROOKLYN,14,0.0,0.0,"2,552,911",41399,High
6/28/2014,Saturday,June,28.0,2014.0,Summer,36.0,BROOKLYN,27,0.0,0.0,"2,552,911",41399,High
6/28/2014,Saturday,June,28.0,2014.0,Summer,37.0,BROOKLYN,29,0.0,0.0,"2,552,911",41399,High
6/28/2014,Saturday,June,28.0,2014.0,Summer,45.0,BROOKLYN,23,0.0,0.0,"2,552,911",41399,High
6/28/2014,Saturday,June,28.0,2014.0,Summer,46.0,BROOKLYN,71,0.0,0.0,"2,552,911",41399,High
6/28/2014,Saturday,June,28.0,2014.0,Summer,47.0,BROOKLYN,32,0.0,0.0,"2,552,911",41399,High
6/28/2014,Saturday,June,28.0,2014.0,Summer,48.0,BROOKLYN,2,0.0,0.0,"2,552,911",41399,High
6/28/2014,Saturday,June,28.0,2014.0,Summer,56.0,BROOKLYN,25,0.0,0.0,"2,552,911",41399,High
6/28/2014,Saturday,June,28.0,2014.0,Summer,57.0,BROOKLYN,1,0.0,0.0,"2,552,911",41399,High
6/29/2014,Sunday,June,29.0,2014.0,Summer,15.0,BROOKLYN,4,0.0,0.0,"2,552,911",41399,High
6/29/2014,Sunday,June,29.0,2014.0,Summer,16.0,BROOKLYN,4,0.0,0.0,"2,552,911",41399,High
6/29/2014,Sunday,June,29.0,2014.0,Summer,25.0,BROOKLYN,16,0.0,0.0,"2,552,911",41399,High
6/29/2014,Sunday,June,29.0,2014.0,Summer,26.0,BROOKLYN,12,0.0,0.0,"2,552,911",41399,High
6/29/2014,Sunday,June,29.0,2014.0,Summer,27.0,BROOKLYN,1,0.0,0.0,"2,552,911",41399,High
6/29/2014,Sunday,June,29.0,2014.0,Summer,35.0,BROOKLYN,8,0.0,0.0,"2,552,911",41399,High
6/29/2014,Sunday,June,29.0,2014.0,Summer,36.0,BROOKLYN,48,0.0,0.0,"2,552,911",41399,High
6/29/2014,Sunday,June,29.0,2014.0,Summer,37.0,BROOKLYN,23,0.0,0.0,"2,552,911",41399,High
6/29/2014,Sunday,June,29.0,2014.0,Summer,45.0,BROOKLYN,17,0.0,0.0,"2,552,911",41399,High
6/29/2014,Sunday,June,29.0,2014.0,Summer,46.0,BROOKLYN,51,0.0,0.0,"2,552,911",41399,High
6/29/2014,Sunday,June,29.0,2014.0,Summer,47.0,BROOKLYN,35,0.0,0.0,"2,552,911",41399,High
6/29/2014,Sunday,June,29.0,2014.0,Summer,48.0,BROOKLYN,2,0.0,0.0,"2,552,911",41399,High
6/29/2014,Sunday,June,29.0,2014.0,Summer,56.0,BROOKLYN,19,0.0,0.0,"2,552,911",41399,High
6/3/2014,Tuesday,June,3.0,2014.0,Summer,16.0,BROOKLYN,3,0.12,0.0,"2,552,911",41399,High
6/3/2014,Tuesday,June,3.0,2014.0,Summer,25.0,BROOKLYN,19,0.12,0.0,"2,552,911",41399,High
6/3/2014,Tuesday,June,3.0,2014.0,Summer,26.0,BROOKLYN,18,0.12,0.0,"2,552,911",41399,High
6/3/2014,Tuesday,June,3.0,2014.0,Summer,27.0,BROOKLYN,6,0.12,0.0,"2,552,911",41399,High
6/3/2014,Tuesday,June,3.0,2014.0,Summer,35.0,BROOKLYN,15,0.12,0.0,"2,552,911",41399,High
6/3/2014,Tuesday,June,3.0,2014.0,Summer,36.0,BROOKLYN,39,0.12,0.0,"2,552,911",41399,High
6/3/2014,Tuesday,June,3.0,2014.0,Summer,37.0,BROOKLYN,23,0.12,0.0,"2,552,911",41399,High
6/3/2014,Tuesday,June,3.0,2014.0,Summer,45.0,BROOKLYN,20,0.12,0.0,"2,552,911",41399,High
6/3/2014,Tuesday,June,3.0,2014.0,Summer,46.0,BROOKLYN,50,0.12,0.0,"2,552,911",41399,High
6/3/2014,Tuesday,June,3.0,2014.0,Summer,47.0,BROOKLYN,38,0.12,0.0,"2,552,911",41399,High
6/3/2014,Tuesday,June,3.0,2014.0,Summer,48.0,BROOKLYN,4,0.12,0.0,"2,552,911",41399,High
6/3/2014,Tuesday,June,3.0,2014.0,Summer,56.0,BROOKLYN,14,0.12,0.0,"2,552,911",41399,High
6/30/2014,Monday,June,30.0,2014.0,Summer,15.0,BROOKLYN,9,0.0,0.0,"2,552,911",41399,High
6/30/2014,Monday,June,30.0,2014.0,Summer,16.0,BROOKLYN,3,0.0,0.0,"2,552,911",41399,High
6/30/2014,Monday,June,30.0,2014.0,Summer,25.0,BROOKLYN,16,0.0,0.0,"2,552,911",41399,High
6/30/2014,Monday,June,30.0,2014.0,Summer,26.0,BROOKLYN,19,0.0,0.0,"2,552,911",41399,High
6/30/2014,Monday,June,30.0,2014.0,Summer,27.0,BROOKLYN,1,0.0,0.0,"2,552,911",41399,High
6/30/2014,Monday,June,30.0,2014.0,Summer,34.0,BROOKLYN,1,0.0,0.0,"2,552,911",41399,High
6/30/2014,Monday,June,30.0,2014.0,Summer,35.0,BROOKLYN,14,0.0,0.0,"2,552,911",41399,High
6/30/2014,Monday,June,30.0,2014.0,Summer,36.0,BROOKLYN,48,0.0,0.0,"2,552,911",41399,High
6/30/2014,Monday,June,30.0,2014.0,Summer,37.0,BROOKLYN,31,0.0,0.0,"2,552,911",41399,High
6/30/2014,Monday,June,30.0,2014.0,Summer,45.0,BROOKLYN,26,0.0,0.0,"2,552,911",41399,High
6/30/2014,Monday,June,30.0,2014.0,Summer,46.0,BROOKLYN,48,0.0,0.0,"2,552,911",41399,High
6/30/2014,Monday,June,30.0,2014.0,Summer,47.0,BROOKLYN,36,0.0,0.0,"2,552,911",41399,High
6/30/2014,Monday,June,30.0,2014.0,Summer,48.0,BROOKLYN,1,0.0,0.0,"2,552,911",41399,High
6/30/2014,Monday,June,30.0,2014.0,Summer,56.0,BROOKLYN,10,0.0,0.0,"2,552,911",41399,High
6/4/2014,Wednesday,June,4.0,2014.0,Summer,15.0,BROOKLYN,3,0.0,0.0,"2,552,911",41399,High
6/4/2014,Wednesday,June,4.0,2014.0,Summer,16.0,BROOKLYN,8,0.0,0.0,"2,552,911",41399,High
6/4/2014,Wednesday,June,4.0,2014.0,Summer,25.0,BROOKLYN,13,0.0,0.0,"2,552,911",41399,High
6/4/2014,Wednesday,June,4.0,2014.0,Summer,26.0,BROOKLYN,16,0.0,0.0,"2,552,911",41399,High
6/4/2014,Wednesday,June,4.0,2014.0,Summer,27.0,BROOKLYN,3,0.0,0.0,"2,552,911",41399,High
6/4/2014,Wednesday,June,4.0,2014.0,Summer,35.0,BROOKLYN,17,0.0,0.0,"2,552,911",41399,High
6/4/2014,Wednesday,June,4.0,2014.0,Summer,36.0,BROOKLYN,48,0.0,0.0,"2,552,911",41399,High
6/4/2014,Wednesday,June,4.0,2014.0,Summer,37.0,BROOKLYN,34,0.0,0.0,"2,552,911",41399,High
6/4/2014,Wednesday,June,4.0,2014.0,Summer,45.0,BROOKLYN,17,0.0,0.0,"2,552,911",41399,High
6/4/2014,Wednesday,June,4.0,2014.0,Summer,46.0,BROOKLYN,52,0.0,0.0,"2,552,911",41399,High
6/4/2014,Wednesday,June,4.0,2014.0,Summer,47.0,BROOKLYN,46,0.0,0.0,"2,552,911",41399,High
6/4/2014,Wednesday,June,4.0,2014.0,Summer,48.0,BROOKLYN,4,0.0,0.0,"2,552,911",41399,High
6/4/2014,Wednesday,June,4.0,2014.0,Summer,56.0,BROOKLYN,11,0.0,0.0,"2,552,911",41399,High
6/5/2014,Thursday,June,5.0,2014.0,Summer,15.0,BROOKLYN,8,0.87,0.0,"2,552,911",41399,High
6/5/2014,Thursday,June,5.0,2014.0,Summer,16.0,BROOKLYN,4,0.87,0.0,"2,552,911",41399,High
6/5/2014,Thursday,June,5.0,2014.0,Summer,24.0,BROOKLYN,1,0.87,0.0,"2,552,911",41399,High
6/5/2014,Thursday,June,5.0,2014.0,Summer,25.0,BROOKLYN,7,0.87,0.0,"2,552,911",41399,High
6/5/2014,Thursday,June,5.0,2014.0,Summer,26.0,BROOKLYN,21,0.87,0.0,"2,552,911",41399,High
6/5/2014,Thursday,June,5.0,2014.0,Summer,27.0,BROOKLYN,3,0.87,0.0,"2,552,911",41399,High
6/5/2014,Thursday,June,5.0,2014.0,Summer,35.0,BROOKLYN,11,0.87,0.0,"2,552,911",41399,High
6/5/2014,Thursday,June,5.0,2014.0,Summer,36.0,BROOKLYN,34,0.87,0.0,"2,552,911",41399,High
6/5/2014,Thursday,June,5.0,2014.0,Summer,37.0,BROOKLYN,18,0.87,0.0,"2,552,911",41399,High
6/5/2014,Thursday,June,5.0,2014.0,Summer,45.0,BROOKLYN,19,0.87,0.0,"2,552,911",41399,High
6/5/2014,Thursday,June,5.0,2014.0,Summer,46.0,BROOKLYN,71,0.87,0.0,"2,552,911",41399,High
6/5/2014,Thursday,June,5.0,2014.0,Summer,47.0,BROOKLYN,27,0.87,0.0,"2,552,911",41399,High
6/5/2014,Thursday,June,5.0,2014.0,Summer,48.0,BROOKLYN,2,0.87,0.0,"2,552,911",41399,High
6/5/2014,Thursday,June,5.0,2014.0,Summer,56.0,BROOKLYN,14,0.87,0.0,"2,552,911",41399,High
6/6/2014,Friday,June,6.0,2014.0,Summer,15.0,BROOKLYN,5,0.0,0.0,"2,552,911",41399,High
6/6/2014,Friday,June,6.0,2014.0,Summer,25.0,BROOKLYN,23,0.0,0.0,"2,552,911",41399,High
6/6/2014,Friday,June,6.0,2014.0,Summer,26.0,BROOKLYN,17,0.0,0.0,"2,552,911",41399,High
6/6/2014,Friday,June,6.0,2014.0,Summer,27.0,BROOKLYN,2,0.0,0.0,"2,552,911",41399,High
6/6/2014,Friday,June,6.0,2014.0,Summer,35.0,BROOKLYN,23,0.0,0.0,"2,552,911",41399,High
6/6/2014,Friday,June,6.0,2014.0,Summer,36.0,BROOKLYN,40,0.0,0.0,"2,552,911",41399,High
6/6/2014,Friday,June,6.0,2014.0,Summer,37.0,BROOKLYN,27,0.0,0.0,"2,552,911",41399,High
6/6/2014,Friday,June,6.0,2014.0,Summer,45.0,BROOKLYN,29,0.0,0.0,"2,552,911",41399,High
6/6/2014,Friday,June,6.0,2014.0,Summer,46.0,BROOKLYN,76,0.0,0.0,"2,552,911",41399,High
6/6/2014,Friday,June,6.0,2014.0,Summer,47.0,BROOKLYN,33,0.0,0.0,"2,552,911",41399,High
6/6/2014,Friday,June,6.0,2014.0,Summer,48.0,BROOKLYN,3,0.0,0.0,"2,552,911",41399,High
6/6/2014,Friday,June,6.0,2014.0,Summer,56.0,BROOKLYN,19,0.0,0.0,"2,552,911",41399,High
6/7/2014,Saturday,June,7.0,2014.0,Summer,15.0,BROOKLYN,6,0.0,0.0,"2,552,911",41399,High
6/7/2014,Saturday,June,7.0,2014.0,Summer,16.0,BROOKLYN,7,0.0,0.0,"2,552,911",41399,High
6/7/2014,Saturday,June,7.0,2014.0,Summer,24.0,BROOKLYN,1,0.0,0.0,"2,552,911",41399,High
6/7/2014,Saturday,June,7.0,2014.0,Summer,25.0,BROOKLYN,14,0.0,0.0,"2,552,911",41399,High
6/7/2014,Saturday,June,7.0,2014.0,Summer,26.0,BROOKLYN,14,0.0,0.0,"2,552,911",41399,High
6/7/2014,Saturday,June,7.0,2014.0,Summer,27.0,BROOKLYN,7,0.0,0.0,"2,552,911",41399,High
6/7/2014,Saturday,June,7.0,2014.0,Summer,35.0,BROOKLYN,11,0.0,0.0,"2,552,911",41399,High
6/7/2014,Saturday,June,7.0,2014.0,Summer,36.0,BROOKLYN,52,0.0,0.0,"2,552,911",41399,High
6/7/2014,Saturday,June,7.0,2014.0,Summer,37.0,BROOKLYN,24,0.0,0.0,"2,552,911",41399,High
6/7/2014,Saturday,June,7.0,2014.0,Summer,45.0,BROOKLYN,13,0.0,0.0,"2,552,911",41399,High
6/7/2014,Saturday,June,7.0,2014.0,Summer,46.0,BROOKLYN,70,0.0,0.0,"2,552,911",41399,High
6/7/2014,Saturday,June,7.0,2014.0,Summer,47.0,BROOKLYN,39,0.0,0.0,"2,552,911",41399,High
6/7/2014,Saturday,June,7.0,2014.0,Summer,56.0,BROOKLYN,16,0.0,0.0,"2,552,911",41399,High
6/8/2014,Sunday,June,8.0,2014.0,Summer,15.0,BROOKLYN,9,0.0,0.0,"2,552,911",41399,High
6/8/2014,Sunday,June,8.0,2014.0,Summer,16.0,BROOKLYN,5,0.0,0.0,"2,552,911",41399,High
6/8/2014,Sunday,June,8.0,2014.0,Summer,24.0,BROOKLYN,1,0.0,0.0,"2,552,911",41399,High
6/8/2014,Sunday,June,8.0,2014.0,Summer,25.0,BROOKLYN,11,0.0,0.0,"2,552,911",41399,High
6/8/2014,Sunday,June,8.0,2014.0,Summer,26.0,BROOKLYN,12,0.0,0.0,"2,552,911",41399,High
6/8/2014,Sunday,June,8.0,2014.0,Summer,27.0,BROOKLYN,4,0.0,0.0,"2,552,911",41399,High
6/8/2014,Sunday,June,8.0,2014.0,Summer,34.0,BROOKLYN,1,0.0,0.0,"2,552,911",41399,High
6/8/2014,Sunday,June,8.0,2014.0,Summer,35.0,BROOKLYN,17,0.0,0.0,"2,552,911",41399,High
6/8/2014,Sunday,June,8.0,2014.0,Summer,36.0,BROOKLYN,45,0.0,0.0,"2,552,911",41399,High
6/8/2014,Sunday,June,8.0,2014.0,Summer,37.0,BROOKLYN,21,0.0,0.0,"2,552,911",41399,High
6/8/2014,Sunday,June,8.0,2014.0,Summer,45.0,BROOKLYN,19,0.0,0.0,"2,552,911",41399,High
6/8/2014,Sunday,June,8.0,2014.0,Summer,46.0,BROOKLYN,54,0.0,0.0,"2,552,911",41399,High
6/8/2014,Sunday,June,8.0,2014.0,Summer,47.0,BROOKLYN,31,0.0,0.0,"2,552,911",41399,High
6/8/2014,Sunday,June,8.0,2014.0,Summer,48.0,BROOKLYN,4,0.0,0.0,"2,552,911",41399,High
6/8/2014,Sunday,June,8.0,2014.0,Summer,56.0,BROOKLYN,12,0.0,0.0,"2,552,911",41399,High
6/8/2014,Sunday,June,8.0,2014.0,Summer,57.0,BROOKLYN,1,0.0,0.0,"2,552,911",41399,High
6/9/2014,Monday,June,9.0,2014.0,Summer,15.0,BROOKLYN,3,1.6,0.0,"2,552,911",41399,High
6/9/2014,Monday,June,9.0,2014.0,Summer,16.0,BROOKLYN,4,1.6,0.0,"2,552,911",41399,High
6/9/2014,Monday,June,9.0,2014.0,Summer,25.0,BROOKLYN,11,1.6,0.0,"2,552,911",41399,High
6/9/2014,Monday,June,9.0,2014.0,Summer,26.0,BROOKLYN,29,1.6,0.0,"2,552,911",41399,High
6/9/2014,Monday,June,9.0,2014.0,Summer,27.0,BROOKLYN,4,1.6,0.0,"2,552,911",41399,High
6/9/2014,Monday,June,9.0,2014.0,Summer,35.0,BROOKLYN,14,1.6,0.0,"2,552,911",41399,High
6/9/2014,Monday,June,9.0,2014.0,Summer,36.0,BROOKLYN,38,1.6,0.0,"2,552,911",41399,High
6/9/2014,Monday,June,9.0,2014.0,Summer,37.0,BROOKLYN,21,1.6,0.0,"2,552,911",41399,High
6/9/2014,Monday,June,9.0,2014.0,Summer,45.0,BROOKLYN,17,1.6,0.0,"2,552,911",41399,High
6/9/2014,Monday,June,9.0,2014.0,Summer,46.0,BROOKLYN,58,1.6,0.0,"2,552,911",41399,High
6/9/2014,Monday,June,9.0,2014.0,Summer,47.0,BROOKLYN,38,1.6,0.0,"2,552,911",41399,High
6/9/2014,Monday,June,9.0,2014.0,Summer,48.0,BROOKLYN,4,1.6,0.0,"2,552,911",41399,High
6/9/2014,Monday,June,9.0,2014.0,Summer,56.0,BROOKLYN,12,1.6,0.0,"2,552,911",41399,High
6/9/2014,Monday,June,9.0,2014.0,Summer,57.0,BROOKLYN,1,1.6,0.0,"2,552,911",41399,High
7/1/2014,Tuesday,July,1.0,2014.0,Summer,15.0,BROOKLYN,6,0.0,0.0,"2,552,911",41399,High
7/1/2014,Tuesday,July,1.0,2014.0,Summer,16.0,BROOKLYN,3,0.0,0.0,"2,552,911",41399,High
7/1/2014,Tuesday,July,1.0,2014.0,Summer,24.0,BROOKLYN,1,0.0,0.0,"2,552,911",41399,High
7/1/2014,Tuesday,July,1.0,2014.0,Summer,25.0,BROOKLYN,10,0.0,0.0,"2,552,911",41399,High
7/1/2014,Tuesday,July,1.0,2014.0,Summer,26.0,BROOKLYN,25,0.0,0.0,"2,552,911",41399,High
7/1/2014,Tuesday,July,1.0,2014.0,Summer,27.0,BROOKLYN,7,0.0,0.0,"2,552,911",41399,High
7/1/2014,Tuesday,July,1.0,2014.0,Summer,35.0,BROOKLYN,34,0.0,0.0,"2,552,911",41399,High
7/1/2014,Tuesday,July,1.0,2014.0,Summer,36.0,BROOKLYN,41,0.0,0.0,"2,552,911",41399,High
7/1/2014,Tuesday,July,1.0,2014.0,Summer,37.0,BROOKLYN,27,0.0,0.0,"2,552,911",41399,High
7/1/2014,Tuesday,July,1.0,2014.0,Summer,45.0,BROOKLYN,25,0.0,0.0,"2,552,911",41399,High
7/1/2014,Tuesday,July,1.0,2014.0,Summer,46.0,BROOKLYN,70,0.0,0.0,"2,552,911",41399,High
7/1/2014,Tuesday,July,1.0,2014.0,Summer,47.0,BROOKLYN,63,0.0,0.0,"2,552,911",41399,High
7/1/2014,Tuesday,July,1.0,2014.0,Summer,48.0,BROOKLYN,7,0.0,0.0,"2,552,911",41399,High
7/1/2014,Tuesday,July,1.0,2014.0,Summer,56.0,BROOKLYN,24,0.0,0.0,"2,552,911",41399,High
7/10/2014,Thursday,July,10.0,2014.0,Summer,15.0,BROOKLYN,3,0.0,0.0,"2,552,911",41399,High
7/10/2014,Thursday,July,10.0,2014.0,Summer,16.0,BROOKLYN,5,0.0,0.0,"2,552,911",41399,High
7/10/2014,Thursday,July,10.0,2014.0,Summer,25.0,BROOKLYN,18,0.0,0.0,"2,552,911",41399,High
7/10/2014,Thursday,July,10.0,2014.0,Summer,26.0,BROOKLYN,18,0.0,0.0,"2,552,911",41399,High
7/10/2014,Thursday,July,10.0,2014.0,Summer,27.0,BROOKLYN,4,0.0,0.0,"2,552,911",41399,High
7/10/2014,Thursday,July,10.0,2014.0,Summer,35.0,BROOKLYN,19,0.0,0.0,"2,552,911",41399,High
7/10/2014,Thursday,July,10.0,2014.0,Summer,36.0,BROOKLYN,44,0.0,0.0,"2,552,911",41399,High
7/10/2014,Thursday,July,10.0,2014.0,Summer,37.0,BROOKLYN,29,0.0,0.0,"2,552,911",41399,High
7/10/2014,Thursday,July,10.0,2014.0,Summer,45.0,BROOKLYN,33,0.0,0.0,"2,552,911",41399,High
7/10/2014,Thursday,July,10.0,2014.0,Summer,46.0,BROOKLYN,68,0.0,0.0,"2,552,911",41399,High
7/10/2014,Thursday,July,10.0,2014.0,Summer,47.0,BROOKLYN,53,0.0,0.0,"2,552,911",41399,High
7/10/2014,Thursday,July,10.0,2014.0,Summer,48.0,BROOKLYN,7,0.0,0.0,"2,552,911",41399,High
7/10/2014,Thursday,July,10.0,2014.0,Summer,56.0,BROOKLYN,14,0.0,0.0,"2,552,911",41399,High
7/10/2014,Thursday,July,10.0,2014.0,Summer,57.0,BROOKLYN,1,0.0,0.0,"2,552,911",41399,High
7/11/2014,Friday,July,11.0,2014.0,Summer,15.0,BROOKLYN,6,0.0,0.0,"2,552,911",41399,High
7/11/2014,Friday,July,11.0,2014.0,Summer,16.0,BROOKLYN,2,0.0,0.0,"2,552,911",41399,High
7/11/2014,Friday,July,11.0,2014.0,Summer,25.0,BROOKLYN,14,0.0,0.0,"2,552,911",41399,High
7/11/2014,Friday,July,11.0,2014.0,Summer,26.0,BROOKLYN,17,0.0,0.0,"2,552,911",41399,High
7/11/2014,Friday,July,11.0,2014.0,Summer,35.0,BROOKLYN,12,0.0,0.0,"2,552,911",41399,High
7/11/2014,Friday,July,11.0,2014.0,Summer,36.0,BROOKLYN,44,0.0,0.0,"2,552,911",41399,High
7/11/2014,Friday,July,11.0,2014.0,Summer,37.0,BROOKLYN,26,0.0,0.0,"2,552,911",41399,High
7/11/2014,Friday,July,11.0,2014.0,Summer,45.0,BROOKLYN,25,0.0,0.0,"2,552,911",41399,High
7/11/2014,Friday,July,11.0,2014.0,Summer,46.0,BROOKLYN,59,0.0,0.0,"2,552,911",41399,High
7/11/2014,Friday,July,11.0,2014.0,Summer,47.0,BROOKLYN,49,0.0,0.0,"2,552,911",41399,High
7/11/2014,Friday,July,11.0,2014.0,Summer,48.0,BROOKLYN,3,0.0,0.0,"2,552,911",41399,High
7/11/2014,Friday,July,11.0,2014.0,Summer,56.0,BROOKLYN,17,0.0,0.0,"2,552,911",41399,High
7/12/2014,Saturday,July,12.0,2014.0,Summer,15.0,BROOKLYN,3,0.0,0.0,"2,552,911",41399,High
7/12/2014,Saturday,July,12.0,2014.0,Summer,16.0,BROOKLYN,7,0.0,0.0,"2,552,911",41399,High
7/12/2014,Saturday,July,12.0,2014.0,Summer,25.0,BROOKLYN,21,0.0,0.0,"2,552,911",41399,High
7/12/2014,Saturday,July,12.0,2014.0,Summer,26.0,BROOKLYN,18,0.0,0.0,"2,552,911",41399,High
7/12/2014,Saturday,July,12.0,2014.0,Summer,27.0,BROOKLYN,6,0.0,0.0,"2,552,911",41399,High
7/12/2014,Saturday,July,12.0,2014.0,Summer,35.0,BROOKLYN,14,0.0,0.0,"2,552,911",41399,High
7/12/2014,Saturday,July,12.0,2014.0,Summer,36.0,BROOKLYN,36,0.0,0.0,"2,552,911",41399,High
7/12/2014,Saturday,July,12.0,2014.0,Summer,37.0,BROOKLYN,37,0.0,0.0,"2,552,911",41399,High
7/12/2014,Saturday,July,12.0,2014.0,Summer,45.0,BROOKLYN,18,0.0,0.0,"2,552,911",41399,High
7/12/2014,Saturday,July,12.0,2014.0,Summer,46.0,BROOKLYN,65,0.0,0.0,"2,552,911",41399,High
7/12/2014,Saturday,July,12.0,2014.0,Summer,47.0,BROOKLYN,54,0.0,0.0,"2,552,911",41399,High
7/12/2014,Saturday,July,12.0,2014.0,Summer,48.0,BROOKLYN,2,0.0,0.0,"2,552,911",41399,High
7/12/2014,Saturday,July,12.0,2014.0,Summer,56.0,BROOKLYN,14,0.0,0.0,"2,552,911",41399,High
7/13/2014,Sunday,July,13.0,2014.0,Summer,15.0,BROOKLYN,6,0.03,0.0,"2,552,911",41399,High
7/13/2014,Sunday,July,13.0,2014.0,Summer,16.0,BROOKLYN,3,0.03,0.0,"2,552,911",41399,High
7/13/2014,Sunday,July,13.0,2014.0,Summer,25.0,BROOKLYN,20,0.03,0.0,"2,552,911",41399,High
7/13/2014,Sunday,July,13.0,2014.0,Summer,26.0,BROOKLYN,17,0.03,0.0,"2,552,911",41399,High
7/13/2014,Sunday,July,13.0,2014.0,Summer,27.0,BROOKLYN,6,0.03,0.0,"2,552,911",41399,High
7/13/2014,Sunday,July,13.0,2014.0,Summer,35.0,BROOKLYN,17,0.03,0.0,"2,552,911",41399,High
7/13/2014,Sunday,July,13.0,2014.0,Summer,36.0,BROOKLYN,30,0.03,0.0,"2,552,911",41399,High
7/13/2014,Sunday,July,13.0,2014.0,Summer,37.0,BROOKLYN,32,0.03,0.0,"2,552,911",41399,High
7/13/2014,Sunday,July,13.0,2014.0,Summer,45.0,BROOKLYN,24,0.03,0.0,"2,552,911",41399,High
7/13/2014,Sunday,July,13.0,2014.0,Summer,46.0,BROOKLYN,56,0.03,0.0,"2,552,911",41399,High
7/13/2014,Sunday,July,13.0,2014.0,Summer,47.0,BROOKLYN,43,0.03,0.0,"2,552,911",41399,High
7/13/2014,Sunday,July,13.0,2014.0,Summer,48.0,BROOKLYN,2,0.03,0.0,"2,552,911",41399,High
7/13/2014,Sunday,July,13.0,2014.0,Summer,56.0,BROOKLYN,20,0.03,0.0,"2,552,911",41399,High
7/14/2014,Monday,July,14.0,2014.0,Summer,15.0,BROOKLYN,5,0.46,0.0,"2,552,911",41399,High
7/14/2014,Monday,July,14.0,2014.0,Summer,16.0,BROOKLYN,6,0.46,0.0,"2,552,911",41399,High
7/14/2014,Monday,July,14.0,2014.0,Summer,25.0,BROOKLYN,13,0.46,0.0,"2,552,911",41399,High
7/14/2014,Monday,July,14.0,2014.0,Summer,26.0,BROOKLYN,16,0.46,0.0,"2,552,911",41399,High
7/14/2014,Monday,July,14.0,2014.0,Summer,27.0,BROOKLYN,9,0.46,0.0,"2,552,911",41399,High
7/14/2014,Monday,July,14.0,2014.0,Summer,34.0,BROOKLYN,2,0.46,0.0,"2,552,911",41399,High
7/14/2014,Monday,July,14.0,2014.0,Summer,35.0,BROOKLYN,33,0.46,0.0,"2,552,911",41399,High
7/14/2014,Monday,July,14.0,2014.0,Summer,36.0,BROOKLYN,49,0.46,0.0,"2,552,911",41399,High
7/14/2014,Monday,July,14.0,2014.0,Summer,37.0,BROOKLYN,27,0.46,0.0,"2,552,911",41399,High
7/14/2014,Monday,July,14.0,2014.0,Summer,45.0,BROOKLYN,18,0.46,0.0,"2,552,911",41399,High
7/14/2014,Monday,July,14.0,2014.0,Summer,46.0,BROOKLYN,61,0.46,0.0,"2,552,911",41399,High
7/14/2014,Monday,July,14.0,2014.0,Summer,47.0,BROOKLYN,40,0.46,0.0,"2,552,911",41399,High
7/14/2014,Monday,July,14.0,2014.0,Summer,48.0,BROOKLYN,4,0.46,0.0,"2,552,911",41399,High
7/14/2014,Monday,July,14.0,2014.0,Summer,56.0,BROOKLYN,20,0.46,0.0,"2,552,911",41399,High
7/15/2014,Tuesday,July,15.0,2014.0,Summer,15.0,BROOKLYN,12,1.3,0.0,"2,552,911",41399,High
7/15/2014,Tuesday,July,15.0,2014.0,Summer,16.0,BROOKLYN,7,1.3,0.0,"2,552,911",41399,High
7/15/2014,Tuesday,July,15.0,2014.0,Summer,24.0,BROOKLYN,1,1.3,0.0,"2,552,911",41399,High
7/15/2014,Tuesday,July,15.0,2014.0,Summer,25.0,BROOKLYN,15,1.3,0.0,"2,552,911",41399,High
7/15/2014,Tuesday,July,15.0,2014.0,Summer,26.0,BROOKLYN,23,1.3,0.0,"2,552,911",41399,High
7/15/2014,Tuesday,July,15.0,2014.0,Summer,27.0,BROOKLYN,2,1.3,0.0,"2,552,911",41399,High
7/15/2014,Tuesday,July,15.0,2014.0,Summer,35.0,BROOKLYN,15,1.3,0.0,"2,552,911",41399,High
7/15/2014,Tuesday,July,15.0,2014.0,Summer,36.0,BROOKLYN,33,1.3,0.0,"2,552,911",41399,High
7/15/2014,Tuesday,July,15.0,2014.0,Summer,37.0,BROOKLYN,32,1.3,0.0,"2,552,911",41399,High
7/15/2014,Tuesday,July,15.0,2014.0,Summer,45.0,BROOKLYN,18,1.3,0.0,"2,552,911",41399,High
7/15/2014,Tuesday,July,15.0,2014.0,Summer,46.0,BROOKLYN,61,1.3,0.0,"2,552,911",41399,High
7/15/2014,Tuesday,July,15.0,2014.0,Summer,47.0,BROOKLYN,45,1.3,0.0,"2,552,911",41399,High
7/15/2014,Tuesday,July,15.0,2014.0,Summer,48.0,BROOKLYN,4,1.3,0.0,"2,552,911",41399,High
7/15/2014,Tuesday,July,15.0,2014.0,Summer,56.0,BROOKLYN,11,1.3,0.0,"2,552,911",41399,High
7/16/2014,Wednesday,July,16.0,2014.0,Summer,15.0,BROOKLYN,4,0.0,0.0,"2,552,911",41399,High
7/16/2014,Wednesday,July,16.0,2014.0,Summer,16.0,BROOKLYN,3,0.0,0.0,"2,552,911",41399,High
7/16/2014,Wednesday,July,16.0,2014.0,Summer,25.0,BROOKLYN,9,0.0,0.0,"2,552,911",41399,High
